CupomID;ProdutoID;Produto;Categoria;Quantidade;Valor;Custo;Lucro
11008;71;Atles Lussekofta;Mens Clothes;21;617.4;544.55;72.85
11009;24;Samba Socker  Socks;Mens Clothes;12;50.16;44.24;5.92
11009;36;Mehmet-Tröja;Babywear;18;188.55;133.04;55.51
11009;60;Game Over T-Shirt;Sportwear;9;46.8;41.28;5.52
11010;7;Conserve Shoes;Childrens wear;20;878.8;775.1;103.7
11010;24;Samba Socker  Socks;Mens Clothes;10;44.7;39.43;5.27
11011;58;Ga-Ga Dress;Babywear;40;1931.16;1622.17;308.99
11011;71;Atles Lussekofta;Mens Clothes;20;634.4;559.54;74.86
11012;19;Squash Shorts;Sportwear;50;473.03;432.38;40.64
11012;60;Game Over T-Shirt;Sportwear;36;172.75;145.11;27.64
11012;71;Atles Lussekofta;Mens Clothes;60;1915.2;1715.51;199.69
11013;23;DSW;Womens Footwear;10;91.4;80.61;10.79
11013;42;Balett Shoes;Womens Footwear;4;59.16;54.13;5.03
11013;45;Danske Treshoe;Mens Footwear;20;179.4;158.23;21.17
11013;68;Cap;Sportwear;2;25.02;22.07;2.95
11014;41;Duck Shirt;Babywear;28;313.54;251.41;62.14
11015;30;Baby Dark Lounge Suit;Babywear;15;425.4;375.2;50.2
11015;77;Skirt;Womens wear;18;212.4;187.34;25.06
11016;31;Rossi Bermuda Shorts;Bath Clothes;15;122.85;108.35;14.5
11016;36;Mehmet-Tröja;Babywear;16;138.56;122.21;16.35
11017;3;Chantell Shirt;Womens wear;25;538.25;486.13;52.12
11017;59;Rasta WCT;Sportwear;110;933.9;823.7;110.2
11017;70;US-Master Jeans;Mens Clothes;30;952.8;848.4;104.4
11018;12;Tiny Winy Hot Bikini;Bath Clothes;20;194.2;171.28;22.92
11018;18;Deuce shirt;Babywear;10;275.6;243.08;32.52
11018;56;High Heels Shoes;Womens Footwear;5;180.1;158.85;21.25
11019;46;Rodbye Troje;Babywear;3;34.05;30.03;4.02
11019;49;Finnish Sport Blades;Sportwear;2;43.54;39.17;4.37
11020;10;Sapporoo Gloves;Babywear;24;197.06;151.14;45.92
11021;2;Mr X Trousers;Mens Clothes;11;244.75;172.7;72.05
11021;20;Tennis Suit;Sportwear;15;1114.2;982.72;131.48
11021;26;Bike Helmet;Sportwear;63;1901.34;1676.98;224.36
11021;51;Snake Boots;Mens Footwear;44;5569.85;3930.09;1639.76
11021;72;Rossi Shorts;Bath Clothes;35;441.35;389.27;52.08
11022;19;Squash Shorts;Sportwear;35;336.35;296.66;39.69
11022;69;Racing Truck  Socks;Sportwear;30;62.1;54.77;7.33
11023;7;Conserve Shoes;Childrens wear;4;161.2;142.18;19.02
11023;43;Summer Shorts;Bath Clothes;30;357.3;315.14;42.16
11024;26;Bike Helmet;Sportwear;12;401.28;353.93;47.35
11024;33;Car Boots;Sportwear;30;707.4;623.93;83.47
11024;65;Stretch oui-pants;Womens wear;21;196.98;173.74;23.24
11024;71;Atles Lussekofta;Mens Clothes;50;1430.0;1261.26;168.74
11025;1;Lenin Jeansshorts;Mens Clothes;10;215.05;180.17;34.88
11025;13;Aino Shoes;Babywear;20;558.8;448.06;110.74
11026;18;Deuce shirt;Babywear;8;214.88;189.52;25.36
11026;51;Snake Boots;Mens Footwear;10;929.8;820.08;109.72
11027;24;Samba Socker  Socks;Mens Clothes;30;179.63;126.74;52.88
11027;62;Sheat Shoes;Sportwear;21;754.95;589.62;165.33
11028;55;Feiss Fleece Trousers;Sportwear;35;1286.95;1135.09;151.86
11028;59;Rasta WCT;Sportwear;24;207.12;182.68;24.44
11029;56;High Heels Shoes;Womens Footwear;20;763.2;673.14;90.06
11029;63;Serve-Shirt;Womens wear;12;217.68;191.99;25.69
11030;2;Mr X Trousers;Mens Clothes;100;2427.5;1712.84;714.66
11030;5;O-Man Underwear;Mens Clothes;70;424.2;413.91;10.29
11030;29;Davenport;Mens Footwear;60;10074.75;7108.74;2966.01
11030;59;Rasta WCT;Sportwear;100;980.0;691.49;288.51
11031;1;Lenin Jeansshorts;Mens Clothes;45;965.25;851.35;113.9
11031;13;Aino Shoes;Babywear;80;2183.2;1925.58;257.62
11031;24;Samba Socker  Socks;Mens Clothes;21;94.92;83.72;11.2
11031;64;WFS shoes;Womens Footwear;20;648.0;628.3;19.7
11031;71;Atles Lussekofta;Mens Clothes;16;460.32;406.0;54.32
11032;36;Mehmet-Tröja;Babywear;35;261.8;230.91;30.89
11032;38;Le Baby Dress;Womens wear;25;2139.0;1886.6;252.4
11032;59;Rasta WCT;Sportwear;30;233.4;205.86;27.54
11033;53;Jumpin Jack Flash Dress;Womens wear;70;4261.95;3417.31;844.64
11033;69;Racing Truck  Socks;Sportwear;36;85.14;72.0;13.14
11034;21;Basket Shoes;Sportwear;15;178.86;143.41;35.45
11034;44;Okkaba Skin Jackets;Womens wear;12;879.48;775.7;103.78
11034;61;Adihash Running Shoe;Sportwear;6;145.56;128.38;17.18
11035;1;Lenin Jeansshorts;Mens Clothes;10;195.5;172.43;23.07
11035;35;LA. Shorts;Bath Clothes;60;366.6;323.34;43.26
11035;42;Balett Shoes;Womens Footwear;30;399.6;383.09;16.51
11035;54;Patamonia Fleece Jacket;Sportwear;10;373.0;328.99;44.01
11036;13;Aino Shoes;Babywear;7;175.07;154.41;20.66
11036;59;Rasta WCT;Sportwear;30;247.8;218.56;29.24
11037;70;US-Master Jeans;Mens Clothes;4;116.0;102.31;13.69
11038;40;Duck Trousers;Babywear;5;106.62;78.37;28.25
11038;52;Small Crocodile Boots;Womens Footwear;2;155.22;136.9;18.32
11038;71;Atles Lussekofta;Mens Clothes;30;961.8;848.31;113.49
11039;28;RDL Suit;Childrens wear;20;958.0;844.96;113.04
11039;35;LA. Shorts;Bath Clothes;24;147.84;130.39;17.45
11039;49;Finnish Sport Blades;Sportwear;60;1116.0;984.31;131.69
11039;57;Burned Rubber Shoes;Womens Footwear;28;575.68;507.75;67.93
11040;21;Basket Shoes;Sportwear;20;209.2;184.51;24.69
11041;2;Mr X Trousers;Mens Clothes;30;724.32;532.38;191.94
11041;63;Serve-Shirt;Womens wear;30;610.5;538.46;72.04
11042;44;Okkaba Skin Jackets;Womens wear;15;1131.15;997.67;133.48
11042;61;Adihash Running Shoe;Sportwear;4;114.16;100.69;13.47
11043;11;Desperado Jeans;Mens Clothes;10;282.8;249.43;33.37
11044;62;Sheat Shoes;Sportwear;12;316.8;279.42;37.38
11045;33;Car Boots;Sportwear;15;375.3;331.01;44.29
11045;51;Snake Boots;Mens Footwear;24;2461.2;2170.78;290.42
11046;12;Tiny Winy Hot Bikini;Bath Clothes;20;195.72;164.4;31.32
11046;32;Rossi Bikkini;Bath Clothes;15;328.39;275.85;52.54
11046;35;LA. Shorts;Bath Clothes;18;119.26;100.18;19.08
11047;1;Lenin Jeansshorts;Mens Clothes;25;603.44;425.79;177.65
11047;5;O-Man Underwear;Mens Clothes;30;223.5;157.7;65.8
11048;68;Cap;Sportwear;42;483.84;426.75;57.09
11049;2;Mr X Trousers;Mens Clothes;10;224.4;164.93;59.47
11049;12;Tiny Winy Hot Bikini;Bath Clothes;4;44.26;32.53;11.73
11050;76;Minnki Pälsii;Womens wear;50;21109.55;16926.02;4183.53
11051;24;Samba Socker  Socks;Mens Clothes;10;49.68;36.51;13.17
11052;43;Summer Shorts;Bath Clothes;30;429.12;315.4;113.72
11052;61;Adihash Running Shoe;Sportwear;10;335.04;251.58;83.46
11053;18;Deuce shirt;Babywear;35;1068.9;842.83;226.07
11053;32;Rossi Bikkini;Bath Clothes;20;411.2;392.09;19.11
11053;64;WFS shoes;Womens Footwear;25;1084.2;796.89;287.31
11054;33;Car Boots;Sportwear;10;238.4;210.27;28.13
11054;67;X-Dress;Womens wear;20;1090.6;961.91;128.69
11055;24;Samba Socker  Socks;Mens Clothes;15;67.35;59.4;7.95
11055;25;Basket Vest;Sportwear;15;189.3;166.96;22.34
11055;51;Snake Boots;Mens Footwear;20;1941.6;1712.49;229.11
11055;57;Burned Rubber Shoes;Womens Footwear;20;387.4;341.69;45.71
11056;7;Conserve Shoes;Childrens wear;40;1686.0;1487.05;198.95
11056;55;Feiss Fleece Trousers;Sportwear;35;1367.45;1206.09;161.36
11056;60;Game Over T-Shirt;Sportwear;50;269.0;247.47;21.53
11057;70;US-Master Jeans;Mens Clothes;3;86.1;75.94;10.16
11058;21;Basket Shoes;Sportwear;3;30.9;27.25;3.65
11058;60;Game Over T-Shirt;Sportwear;21;115.08;101.5;13.58
11058;61;Adihash Running Shoe;Sportwear;4;107.88;95.15;12.73
11059;13;Aino Shoes;Babywear;30;812.4;716.54;95.86
11059;17;TieBreak Tennis shoes;Mens Footwear;12;321.6;283.65;37.95
11059;60;Game Over T-Shirt;Sportwear;35;181.65;160.22;21.43
11060;60;Game Over T-Shirt;Sportwear;4;19.84;17.5;2.34
11060;77;Skirt;Womens wear;10;131.1;115.63;15.47
11061;60;Game Over T-Shirt;Sportwear;15;79.05;69.72;9.33
11062;53;Jumpin Jack Flash Dress;Womens wear;10;738.48;542.78;195.7
11062;70;US-Master Jeans;Mens Clothes;12;398.59;292.97;105.63
11063;34;Baywatch Bikkini;Bath Clothes;30;241.8;213.27;28.53
11063;40;Duck Trousers;Babywear;40;878.24;704.19;174.05
11063;41;Duck Shirt;Babywear;30;317.46;254.55;62.91
11064;17;TieBreak Tennis shoes;Mens Footwear;77;2277.58;1826.21;451.38
11064;41;Duck Shirt;Babywear;12;122.76;108.27;14.49
11064;53;Jumpin Jack Flash Dress;Womens wear;25;1683.28;1349.68;333.59
11064;55;Feiss Fleece Trousers;Sportwear;4;174.94;140.27;34.67
11064;68;Cap;Sportwear;55;627.55;553.5;74.05
11065;30;Baby Dark Lounge Suit;Babywear;4;123.0;94.25;28.75
11065;54;Patamonia Fleece Jacket;Sportwear;20;942.25;664.85;277.4
11066;16;Wimbledon T-Shirt;Sportwear;3;28.08;24.77;3.31
11066;19;Squash Shorts;Sportwear;42;412.02;363.4;48.62
11066;34;Baywatch Bikkini;Bath Clothes;35;265.65;234.3;31.35
11067;41;Duck Shirt;Babywear;9;84.06;74.14;9.92
11068;28;RDL Suit;Childrens wear;8;431.11;330.64;100.47
11068;43;Summer Shorts;Bath Clothes;36;464.09;355.94;108.15
11068;77;Skirt;Womens wear;28;447.26;343.03;104.23
11069;39;Terence Top;Womens wear;20;1165.2;1075.3;89.9
11070;1;Lenin Jeansshorts;Mens Clothes;40;854.22;655.15;199.07
11070;2;Mr X Trousers;Mens Clothes;20;463.91;355.8;108.11
11070;16;Wimbledon T-Shirt;Sportwear;30;302.22;236.51;65.71
11070;31;Rossi Bermuda Shorts;Bath Clothes;20;169.0;149.06;19.94
11071;7;Conserve Shoes;Childrens wear;15;669.38;562.28;107.1
11071;13;Aino Shoes;Babywear;10;273.74;229.94;43.8
11072;2;Mr X Trousers;Mens Clothes;8;161.6;142.53;19.07
11072;41;Duck Shirt;Babywear;40;416.0;366.91;49.09
11072;50;Finnish Swimsuit;Sportwear;22;347.82;306.78;41.04
11072;64;WFS shoes;Womens Footwear;130;4230.2;3731.04;499.16
11073;11;Desperado Jeans;Mens Clothes;10;289.3;261.8;27.5
11073;24;Samba Socker  Socks;Mens Clothes;20;92.0;81.14;10.86
11074;16;Wimbledon T-Shirt;Sportwear;14;142.88;120.02;22.86
11075;2;Mr X Trousers;Mens Clothes;10;196.65;150.82;45.83
11075;46;Rodbye Troje;Babywear;30;454.71;348.74;105.97
11075;76;Minnki Pälsii;Womens wear;2;871.82;668.64;203.17
11076;6;Shagall Socks;Womens wear;20;95.5;69.45;26.05
11076;14;Kool Sunglasses;Childrens wear;20;623.25;439.77;183.48
11076;19;Squash Shorts;Sportwear;10;122.25;86.26;35.99
11077;2;Mr X Trousers;Mens Clothes;24;545.18;400.71;144.47
11077;3;Chantell Shirt;Womens wear;4;87.4;77.09;10.31
11077;4;Oyaki Kimono;Womens wear;3;70.8;62.45;8.35
11077;6;Shagall Socks;Womens wear;50;223.89;193.6;30.29
11077;7;Conserve Shoes;Childrens wear;15;630.63;529.73;100.9
11077;8;Tuxedo;Womens wear;5;118.86;95.3;23.55
11077;10;Sapporoo Gloves;Babywear;15;98.55;86.92;11.63
11077;12;Tiny Winy Hot Bikini;Bath Clothes;10;112.67;94.64;18.03
11077;13;Aino Shoes;Babywear;10;264.3;233.11;31.19
11077;14;Kool Sunglasses;Childrens wear;50;1274.11;1091.03;183.08
11077;16;Wimbledon T-Shirt;Sportwear;25;266.51;228.22;38.3
11077;20;Tennis Suit;Sportwear;15;1245.35;1056.15;189.2
11077;23;DSW;Womens Footwear;14;132.58;116.94;15.64
11077;32;Rossi Bikkini;Bath Clothes;10;189.8;181.72;8.08
11077;39;Terence Top;Womens wear;10;578.55;485.98;92.57
11077;41;Duck Shirt;Babywear;8;69.76;61.53;8.23
11077;46;Rodbye Troje;Babywear;8;94.9;82.06;12.84
11077;52;Small Crocodile Boots;Womens Footwear;8;662.64;584.45;78.19
11077;55;Feiss Fleece Trousers;Sportwear;5;210.55;193.35;17.2
11077;60;Game Over T-Shirt;Sportwear;8;45.2;37.61;7.59
11077;64;WFS shoes;Womens Footwear;15;526.69;451.01;75.68
11077;66;Langoste Shirt;Womens wear;8;162.8;143.59;19.21
11077;73;Mehmet-Napp;Babywear;5;6.11;5.84;0.27
11077;75;Bow tie;Mens Clothes;14;114.66;101.13;13.53
11077;77;Skirt;Womens wear;10;119.8;105.66;14.14
11078;2;Mr X Trousers;Mens Clothes;10;198.45;166.7;31.75
11078;3;Chantell Shirt;Womens wear;25;511.88;429.98;81.9
11079;13;Aino Shoes;Babywear;10;267.75;224.91;42.84
11079;57;Burned Rubber Shoes;Womens Footwear;15;285.0;251.37;33.63
11080;14;Kool Sunglasses;Childrens wear;100;2415.0;2028.6;386.4
11081;75;Bow tie;Mens Clothes;150;1163.25;943.78;219.47
11082;3;Chantell Shirt;Womens wear;35;732.15;603.51;128.64
11083;9;Fuji Boots;Mens Footwear;5;194.5;171.55;22.95
11083;21;Basket Shoes;Sportwear;15;149.25;131.64;17.61
11083;22;Ravellis Träskor;Womens Footwear;15;52.5;46.3;6.2
11083;24;Samba Socker  Socks;Mens Clothes;50;236.25;198.45;37.8
11083;33;Car Boots;Sportwear;3;76.5;67.47;9.03
11083;37;Mehmet-Skor;Babywear;7;31.5;27.78;3.72
11083;42;Balett Shoes;Womens Footwear;10;156.5;138.03;18.47
11083;47;Lundenhagen Boots;Mens Footwear;5;127.5;112.46;15.04
11083;51;Snake Boots;Mens Footwear;3;308.69;264.34;44.36
11083;62;Sheat Shoes;Sportwear;5;124.8;105.84;18.96
